machine_id,machine_type,date,shift,production_rate,production_count,quality_score,downtime_minutes,operating_status
M-05,INJECTION_MOLDER,2026-05-07,Night,110.68,885,88.12,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-08,Afternoon,94.7,758,85.69,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-08,Morning,99.61,797,82.16,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-08,Night,101.84,815,85.46,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-09,Afternoon,115.5,0,97.21,480,DOWN
M-05,INJECTION_MOLDER,2026-05-09,Morning,118.87,0,96.0,480,DOWN
M-05,INJECTION_MOLDER,2026-05-09,Night,123.18,0,95.1,480,DOWN
M-05,INJECTION_MOLDER,2026-05-10,Afternoon,118.43,947,95.87,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-10,Morning,118.31,946,96.53,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-10,Night,127.56,1020,95.51,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-11,Afternoon,122.68,981,95.64,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-11,Morning,118.71,950,94.7,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-11,Night,117.66,941,98.64,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-12,Afternoon,113.28,906,98.02,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-12,Morning,125.11,1001,94.8,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-12,Night,117.54,940,97.58,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-13,Afternoon,115.64,925,97.46,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-13,Morning,112.91,903,97.79,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-13,Night,120.05,960,94.09,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-14,Afternoon,120.38,963,97.17,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-14,Morning,118.53,948,97.37,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-14,Night,127.12,1017,92.87,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-15,Afternoon,116.76,934,93.34,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-15,Morning,125.82,1007,96.21,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-15,Night,119.32,955,97.84,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-16,Afternoon,114.78,918,95.98,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-16,Morning,119.54,956,99.02,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-16,Night,115.49,924,96.73,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-17,Afternoon,110.62,885,96.4,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-17,Morning,123.19,986,95.16,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-17,Night,121.57,973,96.81,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-18,Afternoon,122.45,980,98.39,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-18,Morning,124.45,996,93.86,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-18,Night,113.6,909,96.64,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-19,Afternoon,121.25,970,95.03,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-19,Morning,118.18,945,95.84,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-19,Night,117.57,941,96.07,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-20,Afternoon,122.45,980,93.7,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-20,Morning,116.09,929,93.83,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-20,Night,122.4,979,96.93,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-21,Afternoon,124.3,994,94.04,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-21,Morning,113.79,910,94.64,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-21,Night,118.33,947,96.92,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-22,Afternoon,117.85,943,98.84,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-22,Morning,122.82,983,95.5,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-22,Night,126.26,1010,97.96,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-23,Afternoon,117.01,936,97.05,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-23,Morning,120.31,962,94.38,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-23,Night,121.51,972,98.8,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-24,Afternoon,123.79,990,94.0,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-24,Morning,122.34,979,92.99,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-24,Night,118.62,949,96.5,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-25,Afternoon,122.18,977,95.63,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-25,Morning,127.18,1017,100.0,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-25,Night,121.92,975,97.78,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-26,Afternoon,120.83,967,97.0,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-26,Morning,118.85,951,99.59,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-26,Night,122.4,979,96.84,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-27,Afternoon,117.99,944,93.8,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-27,Morning,123.02,984,94.77,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-27,Night,121.58,973,97.56,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-28,Afternoon,119.98,960,97.34,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-28,Morning,121.65,973,99.35,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-28,Night,116.07,929,95.23,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-29,Afternoon,118.94,952,95.86,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-29,Morning,122.5,980,97.7,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-29,Night,114.54,916,95.29,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-30,Afternoon,121.8,974,96.1,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-30,Morning,123.21,986,97.15,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-30,Night,120.03,960,94.68,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-31,Afternoon,121.77,974,94.95,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-31,Morning,122.52,980,96.84,0,RUNNING
M-05,INJECTION_MOLDER,2026-05-31,Night,112.25,898,98.19,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-01,Afternoon,122.5,980,95.22,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-01,Morning,118.28,946,94.27,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-01,Night,123.82,991,95.63499999999999,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-02,Afternoon,124.36,995,96.52,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-02,Morning,122.46,980,93.27,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-02,Night,118.67,949,96.29,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-03,Afternoon,116.29,930,93.29,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-03,Morning,113.61,909,96.82,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-03,Night,114.52,916,98.23,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-04,Afternoon,118.07,945,92.59,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-04,Morning,117.73,942,99.07,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-04,Night,115.98,928,98.47,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-05,Afternoon,120.58,965,97.0,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-05,Morning,119.44,956,94.9,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-05,Night,124.02,992,98.9,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-06,Afternoon,118.51,948,96.52,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-06,Morning,118.7,950,93.35,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-06,Night,116.53,932,94.09,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-07,Afternoon,120.12,961,94.48,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-07,Morning,121.24,970,95.9,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-07,Night,119.17,953,94.15,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-08,Afternoon,113.35,907,94.14,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-08,Morning,123.2,986,98.07,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-08,Night,114.61,917,94.7,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-09,Afternoon,116.68,933,93.99,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-09,Morning,119.7,958,93.1,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-09,Night,120.75,966,96.14,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-10,Afternoon,118.03,944,95.46,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-10,Morning,117.4,939,96.35,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-10,Night,126.02,1008,98.68,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-11,Afternoon,122.92,983,93.7,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-11,Morning,115.32,923,97.66,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-11,Night,122.95,984,99.08,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-12,Afternoon,123.66,989,96.54,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-12,Morning,115.96,928,94.16,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-12,Night,121.99,976,96.68,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-13,Afternoon,123.77,990,98.34,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-13,Morning,121.41,971,93.35,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-13,Night,119.17,953,95.91,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-14,Afternoon,122.06,976,95.88,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-14,Morning,114.49,916,97.03,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-14,Night,124.05,992,95.33,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-15,Afternoon,119.92,959,95.65,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-15,Morning,122.03,976,93.96,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-15,Night,120.81,966,95.26,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-16,Afternoon,118.43,947,92.79,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-16,Morning,119.53,956,97.65,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-16,Night,126.3,1010,98.76,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-17,Afternoon,118.19,946,96.53,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-17,Morning,115.35,923,97.38,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-17,Night,121.06,968,95.53,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-18,Afternoon,116.7,934,94.34,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-18,Morning,117.18,937,94.62,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-18,Night,119.76,958,94.57,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-19,Afternoon,117.91,943,96.48,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-19,Morning,122.46,980,98.97,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-19,Night,121.8,974,96.94,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-20,Afternoon,121.74,974,93.52,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-20,Morning,120.27,962,97.49,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-20,Night,123.13,985,97.77,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-21,Afternoon,122.46,980,95.58,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-21,Morning,117.25,938,96.08,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-21,Night,123.86,991,100.0,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-22,Afternoon,121.09,969,97.44,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-22,Morning,117.17,937,93.24,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-22,Night,119.17,953,98.91,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-23,Afternoon,117.82,943,99.44,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-23,Morning,115.18,921,97.39,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-23,Night,127.17,1017,94.47,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-24,Afternoon,111.19,890,92.16,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-24,Morning,110.65,885,93.97,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-24,Night,112.59,901,88.41,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-25,Afternoon,103.45,828,91.39,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-25,Morning,104.96,840,87.12,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-25,Night,101.04,808,90.13,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-26,Afternoon,99.81,798,85.43,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-26,Morning,96.68,773,84.19,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-26,Night,99.17,793,86.69,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-27,Afternoon,116.09,580,94.35,180,MAINTENANCE
M-05,INJECTION_MOLDER,2026-06-27,Morning,118.81,594,94.78,180,MAINTENANCE
M-05,INJECTION_MOLDER,2026-06-27,Night,130.62,653,98.49,180,MAINTENANCE
M-05,INJECTION_MOLDER,2026-06-28,Afternoon,121.73,974,97.09,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-28,Morning,115.14,921,93.36,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-28,Night,121.98,976,95.49,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-29,Afternoon,120.31,962,91.56,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-29,Morning,119.55,956,96.66,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-29,Night,119.17,953,94.3,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-30,Afternoon,121.32,971,95.37,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-30,Morning,120.63,965,100.0,0,RUNNING
M-05,INJECTION_MOLDER,2026-06-30,Night,123.32,987,96.97,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-01,Afternoon,127.4,1019,93.74,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-01,Morning,121.51,972,97.21,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-01,Night,121.71,974,94.15,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-02,Afternoon,118.5,948,95.41,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-02,Morning,122.0,976,95.63499999999999,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-02,Night,123.51,988,97.84,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-03,Afternoon,117.45,940,93.48,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-03,Morning,115.52,924,96.11,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-03,Night,119.22,954,95.38,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-04,Afternoon,115.04,920,94.87,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-04,Morning,128.74,1030,96.87,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-04,Night,123.68,989,100.0,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-05,Afternoon,126.74,1014,96.78,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-05,Morning,114.29,914,92.24,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-05,Night,116.87,935,97.07,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-06,Afternoon,121.18,969,97.85,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-06,Morning,110.51,884,96.01,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-06,Night,116.35,931,96.17,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-07,Afternoon,116.78,934,95.18,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-07,Morning,116.67,933,96.51,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-07,Night,116.42,931,97.3,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-08,Afternoon,120.14,961,93.1,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-08,Morning,123.09,985,95.53,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-08,Night,118.92,951,95.9,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-09,Afternoon,125.27,1002,97.99,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-09,Morning,129.43,1035,93.78,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-09,Night,121.01,968,99.52,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-10,Afternoon,119.81,958,98.45,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-10,Morning,121.34,971,96.78,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-10,Night,123.95,992,94.75,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-11,Afternoon,117.12,937,95.87,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-11,Morning,115.25,922,95.59,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-11,Night,124.45,996,95.09,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-12,Afternoon,123.05,984,91.51,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-12,Morning,119.85,959,96.12,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-12,Night,117.82,943,96.42,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-13,Afternoon,113.24,906,97.24,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-13,Morning,124.32,995,95.02,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-13,Night,117.71,942,93.62,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-14,Afternoon,113.61,909,89.45,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-14,Morning,113.55,908,93.49,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-14,Night,118.83,951,96.41,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-15,Afternoon,110.76,886,91.7,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-15,Morning,113.61,909,89.44,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-15,Night,113.43,907,93.05,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-16,Afternoon,108.61,869,92.48,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-16,Morning,104.78,838,89.74,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-16,Night,109.41,875,91.15,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-17,Afternoon,104.12,833,85.71,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-17,Morning,103.12,825,90.25,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-17,Night,107.19,858,88.82,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-18,Afternoon,99.45,796,86.21,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-18,Morning,97.26,778,84.33,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-18,Night,99.15,793,85.91,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-19,Afternoon,94.82,759,85.03,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-19,Morning,99.09,793,85.29,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-19,Night,91.37,731,83.94,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-20,Afternoon,116.95,0,94.7,480,DOWN
M-05,INJECTION_MOLDER,2026-07-20,Morning,126.51,0,95.56,480,DOWN
M-05,INJECTION_MOLDER,2026-07-20,Night,116.08,0,94.43,480,DOWN
M-05,INJECTION_MOLDER,2026-07-21,Afternoon,120.06,960,97.8,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-21,Morning,118.67,949,93.19,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-21,Night,116.73,934,99.04,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-22,Afternoon,117.63,941,97.71,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-22,Morning,121.84,975,98.06,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-22,Night,116.07,929,97.78,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-23,Afternoon,115.77,926,94.21,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-23,Morning,120.62,965,97.11,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-23,Night,122.15,977,94.1,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-24,Afternoon,123.05,984,93.53,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-24,Morning,121.67,973,93.27,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-24,Night,121.99,976,97.25,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-25,Afternoon,120.94,968,94.92,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-25,Morning,117.49,940,97.16,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-25,Night,116.37,931,92.07,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-26,Afternoon,120.34,948,95.47,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-26,Morning,121.26,970,92.87,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-26,Night,122.44,980,95.4,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-27,Afternoon,121.21,970,96.63,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-27,Morning,118.81,951,97.46,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-27,Night,121.69,974,92.93,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-28,Afternoon,116.34,931,95.51,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-28,Morning,122.72,982,97.22,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-28,Night,119.86,959,95.73,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-29,Afternoon,123.89,991,93.38,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-29,Morning,121.2,970,98.86,0,RUNNING
M-05,INJECTION_MOLDER,2026-07-29,Night,122.24,978,98.66,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-01,Afternoon,127.24,1018,98.05,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-01,Morning,121.39,971,98.18,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-01,Night,120.9,967,98.09,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-02,Afternoon,118.73,950,99.13,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-02,Morning,120.52,964,96.05,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-02,Night,117.05,936,99.06,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-03,Afternoon,121.32,971,91.8,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-03,Morning,121.8,974,93.2,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-03,Night,122.25,978,97.77,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-04,Afternoon,127.03,1016,94.99,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-04,Morning,117.87,943,96.25,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-04,Night,116.19,930,98.96,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-05,Afternoon,123.64,989,98.68,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-05,Morning,127.07,1017,96.01,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-05,Night,117.33,939,95.03,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-06,Afternoon,122.03,976,94.24,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-06,Morning,124.43,995,99.37,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-06,Night,127.15,1017,94.94,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-07,Afternoon,125.59,1005,97.71,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-07,Morning,118.79,950,96.68,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-07,Night,121.49,972,96.93,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-08,Afternoon,110.89,887,95.41,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-08,Morning,120.16,961,97.12,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-08,Night,120.87,967,93.7,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-09,Afternoon,126.32,1011,99.15,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-09,Morning,121.39,971,95.59,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-09,Night,118.32,947,95.7,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-10,Afternoon,116.39,931,92.34,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-10,Morning,115.46,924,92.95,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-10,Night,111.79,894,95.1,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-11,Afternoon,114.42,915,90.45,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-11,Morning,113.53,908,95.53,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-11,Night,112.27,898,93.35,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-12,Afternoon,105.48,844,89.18,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-12,Morning,107.03,856,90.48,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-12,Night,106.48,852,88.08,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-13,Afternoon,101.34,811,86.86,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-13,Morning,102.31,818,84.33,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-13,Night,102.07,817,86.95,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-14,Afternoon,101.16,809,83.99,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-14,Morning,98.39,787,86.24,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-14,Night,95.01,760,83.2,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-15,Afternoon,92.11,737,80.55,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-15,Morning,92.91,743,82.44,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-15,Night,93.0,744,83.51,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-16,Afternoon,118.51,0,94.15,480,DOWN
M-06,INJECTION_MOLDER,2026-05-16,Morning,122.14,0,94.89,480,DOWN
M-06,INJECTION_MOLDER,2026-05-16,Night,119.89,0,94.3,480,DOWN
M-06,INJECTION_MOLDER,2026-05-17,Afternoon,118.71,950,96.6,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-17,Morning,122.06,977,92.43,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-17,Night,120.66,965,100.0,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-18,Afternoon,119.66,957,92.45,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-18,Morning,121.26,970,95.53,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-18,Night,119.71,958,94.33,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-19,Afternoon,119.58,957,94.73,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-19,Morning,123.3,986,94.9,0,RUNNING
M-06,INJECTION_MOLDER,2026-05-19,Night,126.26,1010,95.36,0,RUNNING
